seller_id,platform,category,kind,region,impressions,clicks,enrolled,risk_rating,manual_file_ingested,optin_cta_tagged,impression_tag_valid,click_date,enrollment_date,product_opted,campaign_id,seller_tenure_months,conversion_rate
SELL30224,Mobile Web,Toys,Small Business,West,11,3,1,4.71,Yes,Yes,Yes,22-02-2025,14-04-2025,Subscription,CMP134,18,0.27
SELL30225,App,Fashion,Small Business,South,15,9,1,2.58,No,Yes,No,14-04-2025,20-04-2025,Subscription,CMP277,9,0.6
SELL30226,Web,Home,Enterprise,South,16,0,0,4.74,No,No,Yes,26-03-2025,,Subscription,CMP938,17,0
SELL30227,Mobile Web,Fashion,Individual,West,9,5,1,2.64,No,No,No,10-03-2025,24-02-2025,Stored Value,CMP117,25,0.56
SELL30228,Mobile Web,Fashion,Small Business,North,1,1,1,2.28,Yes,No,No,10-02-2025,27-04-2025,One-Time Fee,CMP506,21,1
SELL30229,Mobile Web,Fashion,Enterprise,North,15,4,1,3.82,No,Yes,No,25-02-2025,13-03-2025,One-Time Fee,CMP699,21,0.27
SELL30230,App,Books,Small Business,South,17,2,1,2.05,Yes,No,Yes,26-02-2025,19-04-2025,One-Time Fee,CMP175,5,0.12
SELL30231,App,Fashion,Small Business,East,1,0,1,1.24,Yes,No,No,11-02-2025,01-02-2025,Stored Value,CMP104,12,0
SELL30232,Web,Electronics,Enterprise,South,20,3,1,1.43,Yes,No,Yes,21-04-2025,30-01-2025,One-Time Fee,CMP593,6,0.15
SELL30233,App,Electronics,Small Business,East,13,8,1,3.77,Yes,Yes,Yes,09-04-2025,22-03-2025,Subscription,CMP671,1,0.62
SELL30234,Web,Toys,Small Business,South,19,10,1,4,No,No,Yes,21-03-2025,14-02-2025,Stored Value,CMP551,4,0.53
SELL30235,App,Fashion,Enterprise,South,20,0,0,3.93,Yes,No,Yes,23-03-2025,,One-Time Fee,CMP595,33,0
SELL30236,App,Toys,Individual,West,3,1,1,3.37,No,Yes,No,02-03-2025,16-03-2025,One-Time Fee,CMP522,26,0.33
SELL30237,Web,Toys,Enterprise,South,11,10,1,1.26,Yes,No,No,31-01-2025,30-01-2025,Stored Value,CMP130,26,0.91
SELL30238,App,Electronics,Small Business,South,19,3,1,1.51,Yes,Yes,No,13-02-2025,11-03-2025,One-Time Fee,CMP264,12,0.16
SELL30239,App,Home,Enterprise,South,3,0,0,2.28,No,No,No,18-02-2025,,Stored Value,CMP576,2,0
SELL30240,Web,Home,Small Business,West,20,6,1,4.7,No,Yes,Yes,19-03-2025,22-04-2025,One-Time Fee,CMP473,4,0.3
SELL30241,App,Electronics,Enterprise,East,16,1,0,2.71,No,Yes,No,27-02-2025,,Stored Value,CMP557,25,0.06
SELL30242,Web,Electronics,Small Business,West,11,3,1,4.13,Yes,No,Yes,25-02-2025,27-04-2025,One-Time Fee,CMP686,12,0.27
SELL30243,Mobile Web,Fashion,Individual,North,3,1,1,1.17,No,Yes,Yes,28-03-2025,20-02-2025,Subscription,CMP873,8,0.33
SELL30244,App,Toys,Individual,West,7,2,1,4.53,No,No,No,18-04-2025,26-04-2025,Subscription,CMP603,1,0.29
SELL30245,App,Home,Small Business,East,19,13,1,3.34,No,Yes,No,04-03-2025,22-03-2025,One-Time Fee,CMP823,10,0.68
SELL30246,Mobile Web,Home,Individual,South,12,0,0,1.32,Yes,Yes,No,24-04-2025,,Subscription,CMP503,8,0
SELL30247,Web,Books,Small Business,West,5,2,1,4.18,No,No,No,19-02-2025,01-02-2025,Subscription,CMP506,1,0.4
SELL30248,Web,Home,Enterprise,East,19,19,1,2.89,No,Yes,No,10-04-2025,17-04-2025,Subscription,CMP608,19,1
SELL30249,App,Fashion,Small Business,West,11,9,1,2.1,Yes,No,No,21-03-2025,19-02-2025,Subscription,CMP168,8,0.82
SELL30250,Mobile Web,Electronics,Small Business,West,2,1,0,1.5,Yes,Yes,Yes,21-04-2025,,Stored Value,CMP467,3,0.5
SELL30251,App,Electronics,Small Business,South,17,7,1,4.77,Yes,Yes,No,06-03-2025,09-02-2025,One-Time Fee,CMP274,22,0.41
SELL30252,Web,Electronics,Enterprise,North,20,14,0,2.68,No,No,Yes,21-02-2025,,One-Time Fee,CMP316,27,0.7
SELL30253,Web,Books,Small Business,South,18,16,1,2.55,No,Yes,No,17-03-2025,03-02-2025,One-Time Fee,CMP188,28,0.89
SELL30254,Mobile Web,Books,Enterprise,West,8,2,0,2.14,No,Yes,No,07-03-2025,,Subscription,CMP672,33,0.25
SELL30255,App,Electronics,Small Business,West,12,2,1,2.03,No,No,Yes,27-02-2025,09-02-2025,Stored Value,CMP289,28,0.17
SELL30256,Web,Toys,Enterprise,West,19,3,1,1.74,Yes,No,No,02-03-2025,31-01-2025,One-Time Fee,CMP647,5,0.16
SELL30257,App,Electronics,Small Business,South,11,3,0,2.7,Yes,No,No,01-02-2025,,One-Time Fee,CMP105,28,0.27
SELL30258,Web,Toys,Small Business,West,14,2,1,4.72,Yes,Yes,Yes,26-04-2025,19-04-2025,Stored Value,CMP674,15,0.14
SELL30259,Web,Fashion,Enterprise,South,14,6,1,3.2,Yes,Yes,No,20-04-2025,10-03-2025,Stored Value,CMP851,23,0.43
SELL30260,Mobile Web,Fashion,Individual,North,12,10,1,2.1,Yes,Yes,Yes,09-04-2025,07-03-2025,Subscription,CMP948,22,0.83
SELL30261,App,Fashion,Individual,East,2,0,0,2.15,No,No,No,26-04-2025,,Subscription,CMP487,17,0
SELL30262,App,Home,Small Business,East,12,7,1,1.4,Yes,Yes,No,15-04-2025,14-02-2025,One-Time Fee,CMP104,34,0.58
SELL30263,Web,Toys,Small Business,South,3,2,1,2.32,No,No,Yes,15-02-2025,19-02-2025,One-Time Fee,CMP985,4,0.67
SELL30264,Web,Electronics,Small Business,West,7,6,1,1.67,Yes,No,Yes,07-04-2025,13-02-2025,One-Time Fee,CMP107,25,0.86
SELL30265,Web,Toys,Small Business,West,12,12,0,2.83,No,Yes,Yes,04-04-2025,,Stored Value,CMP695,15,1
SELL30266,Mobile Web,Electronics,Enterprise,West,12,4,1,4.57,No,No,Yes,10-02-2025,26-03-2025,Stored Value,CMP234,21,0.33
SELL30267,App,Electronics,Individual,South,11,7,0,4.2,Yes,Yes,Yes,11-03-2025,,Subscription,CMP406,11,0.64
SELL30268,Mobile Web,Fashion,Small Business,South,5,2,1,2.99,Yes,Yes,No,14-03-2025,01-03-2025,Subscription,CMP954,28,0.4
SELL30269,Web,Books,Individual,East,17,5,1,3.22,Yes,No,No,07-04-2025,13-03-2025,One-Time Fee,CMP586,34,0.29
SELL30270,App,Toys,Small Business,North,15,6,0,1.63,Yes,No,Yes,26-03-2025,,Stored Value,CMP991,33,0.4
SELL30271,App,Toys,Small Business,South,2,0,0,1.7,No,No,Yes,20-02-2025,,Subscription,CMP380,11,0
SELL30272,App,Books,Individual,West,19,2,0,3.44,Yes,Yes,No,16-03-2025,,Stored Value,CMP264,20,0.11
SELL30273,App,Toys,Individual,East,7,1,1,3.49,Yes,No,Yes,12-02-2025,27-04-2025,Subscription,CMP119,9,0.14
SELL30274,Mobile Web,Home,Small Business,South,14,3,1,3.33,Yes,No,Yes,14-04-2025,21-02-2025,Stored Value,CMP184,5,0.21
SELL30275,Web,Electronics,Individual,East,10,6,0,4.71,Yes,No,Yes,23-03-2025,,One-Time Fee,CMP943,23,0.6
SELL30276,App,Electronics,Enterprise,North,2,0,1,4.94,No,Yes,No,19-04-2025,02-02-2025,Stored Value,CMP108,7,0
SELL30277,Web,Fashion,Enterprise,West,11,4,1,2.46,No,No,Yes,28-04-2025,19-03-2025,Subscription,CMP254,21,0.36
SELL30278,Mobile Web,Home,Small Business,East,17,17,0,2.63,Yes,Yes,No,31-01-2025,,Stored Value,CMP999,11,1
SELL30279,Mobile Web,Home,Enterprise,South,19,13,1,3.65,Yes,No,Yes,08-02-2025,02-03-2025,Subscription,CMP967,10,0.68
SELL30280,Mobile Web,Electronics,Individual,West,11,1,0,2.28,Yes,Yes,Yes,28-03-2025,,Stored Value,CMP658,3,0.09
SELL30281,App,Toys,Enterprise,West,1,0,0,1.93,Yes,Yes,Yes,23-03-2025,,One-Time Fee,CMP162,31,0
SELL30282,App,Toys,Enterprise,North,7,0,0,2.81,Yes,No,Yes,31-03-2025,,Stored Value,CMP240,6,0
SELL30283,Mobile Web,Toys,Individual,East,2,0,0,3.04,Yes,Yes,No,18-03-2025,,One-Time Fee,CMP391,5,0
SELL30284,App,Electronics,Individual,North,10,3,1,1.99,Yes,No,No,20-04-2025,28-02-2025,Subscription,CMP705,32,0.3
SELL30285,App,Toys,Individual,South,3,3,1,2.82,Yes,No,Yes,01-02-2025,31-01-2025,One-Time Fee,CMP710,24,1
SELL30286,Web,Books,Small Business,North,15,1,1,3.94,No,No,Yes,02-02-2025,18-03-2025,One-Time Fee,CMP124,30,0.07
SELL30287,App,Electronics,Individual,South,19,4,0,1.66,Yes,Yes,No,08-02-2025,,One-Time Fee,CMP876,7,0.21
SELL30288,Web,Fashion,Enterprise,North,2,1,1,4.85,Yes,No,No,09-04-2025,11-03-2025,One-Time Fee,CMP423,29,0.5
SELL30289,Mobile Web,Toys,Individual,North,16,6,1,1.51,Yes,No,Yes,14-04-2025,19-02-2025,One-Time Fee,CMP751,2,0.38
SELL30290,Web,Home,Small Business,North,3,2,1,2.85,No,No,No,26-02-2025,26-02-2025,Stored Value,CMP299,5,0.67
SELL30291,Mobile Web,Toys,Enterprise,North,15,1,1,4.97,No,No,Yes,07-02-2025,15-04-2025,One-Time Fee,CMP362,19,0.07
SELL30292,App,Electronics,Individual,South,14,10,1,1.65,Yes,No,Yes,05-04-2025,17-04-2025,One-Time Fee,CMP954,6,0.71
SELL30293,Mobile Web,Electronics,Small Business,North,12,4,0,1.36,Yes,No,Yes,20-03-2025,,One-Time Fee,CMP302,15,0.33
SELL30294,Mobile Web,Fashion,Individual,North,3,2,0,1.47,No,Yes,Yes,11-04-2025,,Stored Value,CMP719,16,0.67
SELL30295,Web,Toys,Small Business,South,20,1,1,1.34,Yes,No,No,21-02-2025,23-03-2025,Subscription,CMP225,10,0.05
SELL30296,Web,Home,Enterprise,North,8,1,1,2.19,No,No,Yes,18-04-2025,30-01-2025,One-Time Fee,CMP175,8,0.12
SELL30297,Web,Fashion,Individual,East,11,5,0,1.01,Yes,No,No,09-04-2025,,One-Time Fee,CMP256,24,0.45
SELL30298,Mobile Web,Home,Individual,North,16,15,1,4.56,Yes,No,Yes,31-01-2025,03-03-2025,One-Time Fee,CMP319,24,0.94
SELL30299,Web,Fashion,Small Business,West,8,7,0,2.72,No,Yes,No,25-04-2025,,Stored Value,CMP389,4,0.88
SELL30300,Web,Electronics,Small Business,East,14,13,1,3.56,No,Yes,Yes,08-04-2025,27-02-2025,Subscription,CMP640,18,0.93
SELL30301,Web,Home,Small Business,South,6,2,0,2.83,No,No,Yes,20-02-2025,,Stored Value,CMP160,13,0.33
SELL30302,App,Toys,Individual,North,2,2,1,2.9,Yes,No,No,20-03-2025,05-04-2025,Stored Value,CMP558,30,1
SELL30303,Web,Electronics,Enterprise,West,18,3,0,2.59,Yes,No,Yes,18-03-2025,,Subscription,CMP268,33,0.17
SELL30304,Mobile Web,Fashion,Enterprise,South,3,3,0,3.11,Yes,No,No,31-03-2025,,Subscription,CMP614,33,1
SELL30305,App,Fashion,Small Business,North,16,1,1,2.7,Yes,No,Yes,18-03-2025,07-04-2025,One-Time Fee,CMP907,34,0.06
SELL30306,Web,Books,Enterprise,North,8,6,0,3.15,No,No,No,12-03-2025,,Subscription,CMP730,6,0.75
SELL30307,Mobile Web,Home,Enterprise,East,6,5,1,2.01,Yes,No,Yes,23-02-2025,16-02-2025,Stored Value,CMP352,12,0.83
SELL30308,Web,Fashion,Enterprise,West,6,4,1,2.64,No,Yes,Yes,03-04-2025,24-04-2025,Stored Value,CMP980,30,0.67
SELL30309,App,Books,Individual,East,20,8,0,2.17,No,Yes,No,04-04-2025,,Subscription,CMP699,23,0.4
SELL30310,Mobile Web,Fashion,Enterprise,West,8,0,1,3.36,No,No,Yes,29-03-2025,04-04-2025,Subscription,CMP454,33,0
SELL30311,Mobile Web,Books,Enterprise,East,20,1,0,1.6,No,Yes,Yes,30-03-2025,,Stored Value,CMP191,36,0.05
SELL30312,Web,Books,Enterprise,West,10,0,0,3.67,Yes,No,Yes,09-03-2025,,One-Time Fee,CMP907,20,0
SELL30313,App,Fashion,Enterprise,North,4,4,0,3.87,No,No,No,17-04-2025,,Stored Value,CMP474,13,1
SELL30314,App,Electronics,Small Business,North,17,14,0,1.12,No,Yes,No,18-04-2025,,Subscription,CMP366,6,0.82
SELL30315,Web,Books,Enterprise,South,9,2,0,2.93,Yes,No,Yes,21-03-2025,,One-Time Fee,CMP333,30,0.22
SELL30316,Web,Books,Small Business,North,2,1,0,3.61,No,Yes,No,17-03-2025,,One-Time Fee,CMP794,6,0.5
SELL30317,Mobile Web,Electronics,Enterprise,West,15,10,0,2.32,No,Yes,Yes,24-04-2025,,Subscription,CMP579,8,0.67
SELL30318,Web,Toys,Enterprise,South,8,3,1,3.69,No,Yes,No,17-02-2025,08-04-2025,One-Time Fee,CMP676,31,0.38
SELL30319,App,Home,Small Business,South,10,5,1,2.67,Yes,No,Yes,20-03-2025,01-02-2025,Subscription,CMP559,19,0.5
SELL30320,Mobile Web,Home,Enterprise,West,14,1,0,4.13,Yes,Yes,No,07-03-2025,,Subscription,CMP832,33,0.07
SELL30321,Mobile Web,Toys,Enterprise,West,17,12,1,3.68,Yes,Yes,No,02-03-2025,13-03-2025,One-Time Fee,CMP546,7,0.71
SELL30322,Mobile Web,Home,Small Business,South,3,0,0,1.44,Yes,Yes,Yes,01-04-2025,,One-Time Fee,CMP212,30,0
SELL30323,App,Toys,Enterprise,South,20,7,1,1.34,No,Yes,No,23-04-2025,03-03-2025,One-Time Fee,CMP489,20,0.35
SELL30324,Mobile Web,Books,Enterprise,North,6,4,0,4.38,No,No,Yes,24-04-2025,,Stored Value,CMP618,3,0.67
SELL30325,Mobile Web,Home,Enterprise,South,2,1,1,1.49,Yes,No,No,29-04-2025,26-03-2025,One-Time Fee,CMP477,2,0.5
SELL30326,Mobile Web,Fashion,Individual,North,20,0,1,3.94,Yes,Yes,No,04-04-2025,09-03-2025,Subscription,CMP335,29,0
SELL30327,Mobile Web,Electronics,Small Business,South,1,0,0,4.96,Yes,Yes,No,18-04-2025,,Subscription,CMP938,11,0
SELL30328,App,Home,Small Business,North,7,3,1,4.44,No,No,No,21-04-2025,03-02-2025,One-Time Fee,CMP325,33,0.43
SELL30329,App,Books,Individual,West,14,14,1,1.96,Yes,No,Yes,01-04-2025,25-03-2025,One-Time Fee,CMP151,13,1
SELL30330,App,Fashion,Enterprise,West,5,4,1,3.18,No,No,No,17-04-2025,11-03-2025,Stored Value,CMP935,23,0.8
SELL30331,App,Books,Enterprise,North,12,5,1,2.44,Yes,No,Yes,07-02-2025,01-04-2025,Subscription,CMP746,17,0.42
SELL30332,Web,Home,Enterprise,North,9,6,1,3.79,Yes,No,No,26-04-2025,11-02-2025,One-Time Fee,CMP652,18,0.67
SELL30333,App,Electronics,Small Business,North,5,5,0,3.06,No,Yes,Yes,31-01-2025,,One-Time Fee,CMP286,24,1
SELL30334,Web,Books,Enterprise,West,19,3,1,2.04,No,Yes,Yes,13-02-2025,18-02-2025,Stored Value,CMP452,28,0.16
SELL30335,Mobile Web,Toys,Individual,North,14,4,1,1.58,No,Yes,Yes,16-04-2025,07-04-2025,One-Time Fee,CMP867,24,0.29
SELL30336,App,Home,Enterprise,North,14,2,1,4.34,No,No,No,04-03-2025,03-04-2025,Stored Value,CMP167,12,0.14
SELL30337,App,Home,Enterprise,South,18,8,1,3.9,No,No,Yes,23-02-2025,04-02-2025,Stored Value,CMP352,16,0.44
SELL30338,Web,Toys,Individual,West,10,2,1,4.27,No,Yes,Yes,30-01-2025,13-03-2025,Subscription,CMP759,4,0.2
SELL30339,App,Books,Enterprise,South,10,4,1,1.9,Yes,No,Yes,16-02-2025,11-03-2025,Subscription,CMP883,23,0.4
SELL30340,Mobile Web,Books,Small Business,West,1,0,0,1.29,Yes,No,Yes,23-04-2025,,One-Time Fee,CMP834,20,0
SELL30341,Web,Home,Small Business,East,17,17,0,3.94,Yes,No,Yes,04-03-2025,,One-Time Fee,CMP913,14,1
SELL30342,App,Home,Enterprise,West,15,13,1,2.05,No,No,No,07-02-2025,19-04-2025,One-Time Fee,CMP920,25,0.87
SELL30343,App,Books,Enterprise,South,4,0,0,1.15,No,Yes,Yes,18-03-2025,,One-Time Fee,CMP114,36,0
SELL30344,Mobile Web,Electronics,Individual,North,7,4,0,3.33,Yes,No,Yes,02-04-2025,,Subscription,CMP655,4,0.57
SELL30345,App,Toys,Individual,East,2,2,0,3.86,Yes,Yes,Yes,20-02-2025,,Stored Value,CMP910,3,1
SELL30346,Mobile Web,Toys,Small Business,East,9,7,1,4.46,No,Yes,Yes,20-02-2025,28-02-2025,Stored Value,CMP967,13,0.78
SELL30347,App,Electronics,Individual,South,17,2,1,2.41,No,Yes,No,30-03-2025,07-04-2025,Subscription,CMP739,7,0.12
SELL30348,Web,Books,Individual,South,18,18,1,1.08,No,Yes,Yes,27-03-2025,23-02-2025,Stored Value,CMP321,24,1
SELL30349,App,Home,Small Business,South,6,5,1,2.37,No,No,Yes,15-04-2025,24-02-2025,One-Time Fee,CMP716,11,0.83
SELL30350,Web,Toys,Small Business,East,9,9,1,4.58,Yes,Yes,Yes,30-03-2025,15-03-2025,One-Time Fee,CMP614,3,1
SELL30351,Mobile Web,Home,Individual,West,2,1,1,2.59,Yes,No,Yes,22-02-2025,02-02-2025,One-Time Fee,CMP404,32,0.5
SELL30352,Mobile Web,Home,Individual,East,14,8,1,4.89,Yes,Yes,No,30-03-2025,26-03-2025,Stored Value,CMP326,34,0.57
SELL30353,Mobile Web,Fashion,Enterprise,North,3,0,1,1.62,No,No,Yes,26-03-2025,05-02-2025,Subscription,CMP685,30,0
SELL30354,Mobile Web,Fashion,Individual,North,15,13,1,4.09,No,No,Yes,29-03-2025,26-04-2025,One-Time Fee,CMP605,20,0.87
SELL30355,App,Electronics,Enterprise,North,15,4,0,2.62,No,Yes,Yes,19-02-2025,,One-Time Fee,CMP452,7,0.27
SELL30356,App,Fashion,Enterprise,North,13,10,1,3.54,Yes,No,Yes,17-03-2025,02-04-2025,Subscription,CMP588,4,0.77
SELL30357,App,Home,Enterprise,South,18,11,0,2.96,Yes,No,No,29-03-2025,,One-Time Fee,CMP731,21,0.61
SELL30358,Mobile Web,Books,Small Business,West,16,16,1,1.97,No,Yes,Yes,05-03-2025,11-04-2025,One-Time Fee,CMP855,7,1
SELL30359,Web,Home,Small Business,South,9,3,1,2.79,Yes,Yes,Yes,20-02-2025,13-03-2025,Stored Value,CMP203,19,0.33
SELL30360,Mobile Web,Toys,Enterprise,North,16,0,0,4.32,Yes,Yes,Yes,19-02-2025,,Subscription,CMP454,25,0
SELL30361,App,Electronics,Small Business,South,18,6,1,2.33,No,No,No,19-04-2025,01-04-2025,Stored Value,CMP702,18,0.33
SELL30362,Web,Books,Individual,East,5,5,1,1.46,Yes,No,No,15-02-2025,26-02-2025,Stored Value,CMP379,36,1
SELL30363,App,Fashion,Enterprise,North,7,2,1,3.5,Yes,Yes,Yes,10-03-2025,12-03-2025,Stored Value,CMP985,16,0.29
SELL30364,App,Books,Enterprise,East,18,8,1,4.01,No,No,No,10-02-2025,23-02-2025,One-Time Fee,CMP735,25,0.44
SELL30365,Web,Books,Enterprise,North,20,6,1,2.67,No,Yes,Yes,16-02-2025,29-03-2025,Stored Value,CMP490,23,0.3
SELL30366,Web,Electronics,Small Business,North,8,7,1,4.4,No,Yes,No,22-03-2025,30-03-2025,One-Time Fee,CMP372,26,0.88
SELL30367,Mobile Web,Fashion,Individual,South,1,1,1,1.36,No,No,Yes,08-04-2025,06-02-2025,One-Time Fee,CMP394,17,1
SELL30368,App,Books,Small Business,East,12,6,0,1.23,Yes,No,No,18-04-2025,,One-Time Fee,CMP573,22,0.5
SELL30369,App,Fashion,Small Business,East,3,0,0,1.76,No,No,Yes,25-03-2025,,Subscription,CMP732,29,0
SELL30370,Web,Home,Enterprise,East,17,0,1,2.76,No,No,Yes,16-02-2025,12-03-2025,Stored Value,CMP239,26,0
SELL30371,Web,Home,Small Business,West,8,1,1,4.67,No,Yes,Yes,07-03-2025,12-03-2025,One-Time Fee,CMP972,10,0.12
SELL30372,App,Books,Individual,West,18,17,1,4.68,Yes,No,Yes,15-02-2025,01-03-2025,Stored Value,CMP733,31,0.94
SELL30373,App,Electronics,Small Business,South,15,5,1,4.29,Yes,Yes,No,23-03-2025,12-02-2025,Subscription,CMP320,19,0.33
SELL30374,Mobile Web,Fashion,Small Business,West,5,4,1,4.16,Yes,No,Yes,04-02-2025,19-04-2025,Stored Value,CMP691,24,0.8
SELL30375,Mobile Web,Toys,Individual,North,14,5,1,1.6,Yes,No,Yes,22-03-2025,04-04-2025,Stored Value,CMP104,32,0.36
SELL30376,App,Electronics,Enterprise,North,6,2,1,1.11,Yes,Yes,No,23-02-2025,16-04-2025,Stored Value,CMP314,28,0.33
SELL30377,App,Fashion,Enterprise,West,18,17,1,2.46,Yes,No,No,09-03-2025,24-04-2025,One-Time Fee,CMP927,29,0.94
SELL30378,Mobile Web,Fashion,Enterprise,South,17,14,1,2.35,No,No,No,12-03-2025,12-04-2025,Subscription,CMP692,4,0.82
SELL30379,Web,Home,Small Business,West,17,16,0,1.89,Yes,Yes,Yes,22-02-2025,,One-Time Fee,CMP286,21,0.94
SELL30380,App,Fashion,Individual,East,4,2,1,4.65,Yes,Yes,No,18-03-2025,16-02-2025,One-Time Fee,CMP672,35,0.5
SELL30381,App,Electronics,Small Business,South,13,4,1,1.54,Yes,No,No,16-04-2025,08-04-2025,Stored Value,CMP926,34,0.31
SELL30382,Mobile Web,Toys,Small Business,East,5,1,1,4.43,Yes,Yes,No,27-03-2025,17-02-2025,Subscription,CMP633,33,0.2
SELL30383,Mobile Web,Toys,Individual,South,17,11,0,2.02,No,No,No,07-04-2025,,Stored Value,CMP266,17,0.65
SELL30384,Web,Toys,Small Business,East,14,6,1,4.21,Yes,Yes,No,15-02-2025,04-02-2025,Stored Value,CMP765,12,0.43
SELL30385,Web,Toys,Small Business,South,7,3,0,2.94,Yes,Yes,Yes,31-01-2025,,Subscription,CMP165,12,0.43
SELL30386,Mobile Web,Toys,Enterprise,North,16,6,1,2.15,No,Yes,No,17-04-2025,03-03-2025,One-Time Fee,CMP207,4,0.38
SELL30387,App,Electronics,Enterprise,West,12,4,0,3.32,No,Yes,No,19-04-2025,,Subscription,CMP446,24,0.33
SELL30388,App,Fashion,Enterprise,South,5,5,0,4.57,Yes,Yes,Yes,05-03-2025,,Subscription,CMP375,18,1
SELL30389,Web,Toys,Enterprise,South,11,8,1,3.16,No,Yes,Yes,09-02-2025,18-02-2025,Subscription,CMP180,32,0.73
SELL30390,Mobile Web,Electronics,Small Business,West,15,1,1,1.32,No,No,No,04-04-2025,19-03-2025,One-Time Fee,CMP403,15,0.07
SELL30391,Web,Electronics,Enterprise,North,17,10,0,2.22,No,Yes,Yes,28-02-2025,,One-Time Fee,CMP394,8,0.59
SELL30392,App,Fashion,Enterprise,North,14,1,1,1.29,No,No,Yes,24-03-2025,31-01-2025,Subscription,CMP153,32,0.07
SELL30393,Web,Electronics,Enterprise,North,7,2,0,2.95,Yes,Yes,No,06-03-2025,,Stored Value,CMP349,21,0.29
SELL30394,Mobile Web,Books,Small Business,West,3,1,1,2.3,No,No,Yes,15-04-2025,19-04-2025,One-Time Fee,CMP765,10,0.33
SELL30395,Mobile Web,Toys,Small Business,North,6,1,0,4.75,No,No,No,11-02-2025,,One-Time Fee,CMP324,22,0.17
SELL30396,App,Books,Individual,West,13,12,0,3.87,No,Yes,Yes,13-03-2025,,One-Time Fee,CMP241,18,0.92
SELL30397,Mobile Web,Books,Individual,South,14,9,1,2.19,Yes,No,No,02-04-2025,05-03-2025,Stored Value,CMP776,34,0.64
SELL30398,Web,Electronics,Enterprise,South,3,1,1,1.91,No,Yes,Yes,29-04-2025,19-02-2025,One-Time Fee,CMP321,7,0.33
SELL30399,App,Fashion,Enterprise,North,7,4,0,1.03,No,Yes,No,19-02-2025,,Stored Value,CMP484,26,0.57
SELL30400,Mobile Web,Electronics,Small Business,North,4,0,0,3.05,No,No,Yes,03-02-2025,,Stored Value,CMP155,8,0
SELL30401,App,Toys,Small Business,West,12,6,1,3.5,No,Yes,Yes,16-03-2025,15-03-2025,Subscription,CMP889,9,0.5
SELL30402,Web,Home,Individual,South,5,1,0,1.62,Yes,No,Yes,02-04-2025,,One-Time Fee,CMP237,31,0.2
SELL30403,Web,Fashion,Individual,East,6,4,1,1.01,No,No,No,15-03-2025,15-03-2025,One-Time Fee,CMP696,19,0.67
SELL30404,Mobile Web,Books,Individual,North,9,8,0,3.7,Yes,No,No,20-04-2025,,Stored Value,CMP507,28,0.89
SELL30405,Web,Electronics,Small Business,North,19,8,1,4.66,No,Yes,No,22-03-2025,23-03-2025,Stored Value,CMP610,35,0.42
SELL30406,Web,Fashion,Individual,West,9,3,1,1.2,No,No,No,28-04-2025,19-04-2025,Stored Value,CMP386,32,0.33
SELL30407,App,Toys,Small Business,West,15,13,0,2.89,No,No,No,19-04-2025,,Stored Value,CMP459,22,0.87
SELL30408,App,Books,Individual,West,7,0,1,1.86,Yes,Yes,No,03-02-2025,20-02-2025,One-Time Fee,CMP593,1,0
SELL30409,App,Electronics,Enterprise,East,14,7,1,3.15,No,No,Yes,16-04-2025,10-02-2025,Subscription,CMP701,33,0.5
SELL30410,Mobile Web,Books,Small Business,East,11,6,0,1.13,Yes,Yes,No,13-04-2025,,One-Time Fee,CMP772,17,0.55
SELL30411,Mobile Web,Electronics,Enterprise,South,20,2,1,3.38,No,No,No,26-02-2025,24-03-2025,Stored Value,CMP235,11,0.1
SELL30412,Web,Electronics,Individual,South,10,7,1,3.12,No,No,Yes,15-04-2025,16-04-2025,One-Time Fee,CMP500,1,0.7
SELL30413,Mobile Web,Toys,Individual,North,3,2,0,3.09,Yes,No,Yes,07-03-2025,,Subscription,CMP312,30,0.67
SELL30414,Mobile Web,Home,Enterprise,South,19,14,0,1.25,Yes,No,No,12-02-2025,,Subscription,CMP859,2,0.74
SELL30415,App,Electronics,Small Business,North,6,1,1,1.22,Yes,Yes,Yes,28-03-2025,04-02-2025,Subscription,CMP382,8,0.17
SELL30416,Mobile Web,Electronics,Individual,West,10,4,1,1.93,No,No,No,19-03-2025,13-02-2025,Stored Value,CMP664,25,0.4
SELL30417,App,Fashion,Small Business,West,2,2,0,3.56,Yes,Yes,Yes,13-04-2025,,Stored Value,CMP933,3,1
SELL30418,Mobile Web,Electronics,Enterprise,West,6,4,1,2.71,No,Yes,No,12-03-2025,25-02-2025,One-Time Fee,CMP657,23,0.67
SELL30419,App,Home,Individual,East,1,1,0,2.15,Yes,No,Yes,26-03-2025,,Subscription,CMP649,1,1
SELL30420,App,Home,Individual,West,19,16,1,4.6,No,Yes,No,22-03-2025,27-04-2025,Stored Value,CMP900,34,0.84
SELL30421,Mobile Web,Home,Enterprise,West,13,0,0,1.08,Yes,No,No,29-03-2025,,Subscription,CMP123,21,0
SELL30422,App,Electronics,Individual,East,12,7,1,1.46,No,No,No,21-02-2025,20-02-2025,Subscription,CMP445,12,0.58
SELL30423,Mobile Web,Fashion,Individual,South,10,1,1,4.53,No,Yes,Yes,22-04-2025,21-03-2025,Subscription,CMP179,5,0.1
SELL30424,Mobile Web,Electronics,Individual,South,8,7,1,2.17,No,No,No,12-04-2025,23-02-2025,Subscription,CMP883,16,0.88
